user_id,rec_id,shop_geo_lat,shop_geo_lon,rec_date,rec_total,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_24
19078,28850,53.0760617,158.6112212,2018-08-09 12:31:00,1274000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21398,32762,53.5060592,49.2801242,2018-08-23 19:42:00,44670,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,2
6761,13351,57.646512,56.4955044,2018-03-15 18:00:00,38400,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6761,13392,57.644294,56.47374,2018-03-15 18:09:00,34044,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1
6761,13110,57.6466401,56.5065401,2018-03-17 09:08:00,27970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6761,13350,57.644294,56.47374,2018-03-18 15:54:00,27694,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
6761,13266,57.6456442,56.4567591,2018-03-18 16:57:00,6200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6761,13894,57.646512,56.4955044,2018-03-25 10:41:51,24700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1
6761,14831,57.646512,56.4955044,2018-03-26 15:23:00,87700,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,1,1
6761,15063,57.647536,56.489083,2018-04-06 09:27:00,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6761,15435,57.644294,56.47374,2018-04-10 09:13:00,35748,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12440,19745,55.829544,49.118022,2018-05-29 21:37:00,10200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6764,13407,55.92047,37.52736,2018-03-15 11:52:00,255000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21396,32760,55.4476518,78.3113874,2018-08-23 15:43:00,11900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21396,32761,55.4476518,78.3113874,2018-08-23 15:43:00,11900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21396,33086,55.4476518,78.3113874,2018-08-24 17:00:00,56700,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19074,28838,46.9000076,142.7423373,2018-08-07 14:14:00,174000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
1076,2327,55.8224383,49.0944148,2017-08-26 17:33:00,2349900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,2326,55.8224383,49.0944148,2017-08-26 17:35:00,2134300,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1076,3984,53.696422,88.037965,2017-10-11 14:15:00,5060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1076,2328,56.1287391,86.0453641,2017-10-13 18:39:00,17000,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1076,2435,55.0568255,82.9317498,2017-10-20 05:31:00,13360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1076,2487,54.9821605,82.8914434,2017-10-21 12:45:00,42300,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
1076,2489,54.9821605,82.8914434,2017-10-21 12:45:00,42300,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
1076,2488,54.9821605,82.8914434,2017-10-21 12:53:00,30800,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,1,2
1076,2632,51.3140024,37.9083663,2017-10-23 19:10:00,77900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
1076,3992,51.3140024,37.9083663,2017-10-23 19:10:00,77900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
1076,2631,56.1287391,86.0453641,2017-10-23 19:25:00,31838,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0
1076,3993,56.1287391,86.0453641,2017-10-23 19:25:00,31838,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0
1076,3988,56.1287391,86.0453641,2017-10-24 11:37:00,12800,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1076,3989,56.1287391,86.0453641,2017-10-25 18:36:00,31569,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1076,2827,53.747252,87.116111,2017-10-26 05:47:00,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,2828,53.747252,87.116111,2017-10-26 17:38:00,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,3987,53.747252,87.116111,2017-10-26 17:38:00,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,3986,53.747252,87.116111,2017-10-27 05:44:00,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,3985,53.747252,87.116111,2017-10-27 17:42:00,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,2967,53.6835962,88.0428684,2017-10-28 15:21:00,31894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,3991,53.6835962,88.0428684,2017-10-28 15:21:00,31894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,4209,55.9734109,37.903324,2017-11-17 19:25:00,248100,0,2,2,0,3,0,2,0,0,0,1,0,4,2,0,0,3,0,0,1,0,1,0,1,4
1076,4268,53.6835962,88.0428684,2017-11-19 15:54:00,205697,0,3,2,0,5,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,4
1076,4358,55.9734109,37.903324,2017-11-20 18:56:00,77400,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3
1076,4610,51.3140024,37.9083663,2017-11-21 14:35:00,23500,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1076,4611,51.3140024,37.9083663,2017-11-25 12:06:00,55200,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1076,4659,53.694559,88.048439,2017-11-25 18:09:00,9680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1076,4658,53.694559,88.048439,2017-11-25 18:11:00,43274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1076,4660,53.697282,88.044285,2017-11-25 18:20:00,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1076,6626,53.699116,88.036913,2017-12-23 13:45:00,84811,0,0,0,0,8,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,28867,55.7910325,37.53008984375,2018-08-08 20:44:00,26000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,28866,55.7903675,37.53134765625,2018-08-08 21:43:00,21642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19073,32987,55.862351,37.5773988,2018-08-09 15:27:00,2243400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19073,28945,55.7910325,37.53008984375,2018-08-09 17:33:00,32700,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19073,29782,48.4736275,135.05862890625,2018-08-12 12:50:00,249322,3,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,0
19073,30503,50.5455725,136.99741796875,2018-08-13 01:04:00,540000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,30328,50.5320299,136.9857389,2018-08-13 19:32:00,59210,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19073,30090,50.5596425,137.0274693,2018-08-14 14:46:00,30800,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19073,30501,50.5455225,136.99741015625,2018-08-15 20:08:00,270000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,30504,50.5420605,136.9998036,2018-08-15 21:51:00,88000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19073,30502,48.4724848,135.1277351,2018-08-16 17:17:00,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19073,31461,48.4280832,135.1121066,2018-08-16 21:05:00,7999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,31698,48.4651866,135.1205882,2018-08-17 18:02:00,10639,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
19073,31458,44.9348956,37.9880007,2018-08-20 08:06:00,33300,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,31459,44.9348956,37.9880007,2018-08-20 08:16:00,176400,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19073,31713,44.9295819,37.9931965,2018-08-20 19:03:00,45964,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0
19073,31761,44.951767,37.9726203,2018-08-20 19:07:00,99960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,32712,44.9345065,37.9867064,2018-08-23 14:55:00,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19073,32750,44.9303696,37.9852733,2018-08-23 17:14:00,37982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
19073,33555,44.724819,37.7642353,2018-08-25 18:39:00,28000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19073,33549,44.724819,37.7642353,2018-08-25 19:47:00,26000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,35099,44.951767,37.9726203,2018-08-26 11:00:00,99960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,35100,44.951767,37.9726203,2018-08-26 11:00:00,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19073,35097,45.0387997,38.9132492,2018-08-27 13:28:00,15190,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,35096,55.5856929,37.7249293,2018-08-27 15:30:00,112598,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,3,0,0,0,0,1,0,1,0
1075,2425,56.8129709,60.6913402,2017-10-02 15:04:00,100000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2427,56.736307,60.704257,2017-10-06 10:00:00,99980,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2426,56.7143319,60.7734447,2017-10-16 19:33:00,60100,0,2,1,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0
1075,2424,56.7143319,60.7734447,2017-10-17 17:53:00,75500,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,1,0,0,0
1075,2428,56.736307,60.704257,2017-10-19 08:50:00,50010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2486,56.7158348,60.8282198,2017-10-20 21:20:00,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2552,56.7143319,60.7734447,2017-10-21 19:57:00,32000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,1,1,0,1,0
1075,2563,56.7143319,60.7734447,2017-10-21 19:57:00,32000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,1,1,0,1,0
1075,2562,56.7143319,60.7734447,2017-10-22 13:03:00,29500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1
22247,34268,45.0518513,38.8038838,2018-08-23 16:10:00,42370,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
22247,34265,45.0113417,39.1219267,2018-08-27 13:41:00,1558900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22247,34260,45.0327675,38.9158473,2018-08-28 11:32:00,48200,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22247,34264,45.0316121,38.9132376,2018-08-28 11:40:00,29295,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19072,28878,55.4944598,37.3284869,2018-08-08 22:18:00,359520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
19071,28856,50.582437,36.566584,2018-08-06 20:27:00,55900,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19071,28855,50.582437,36.566584,2018-08-06 20:39:00,6100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19071,28832,50.6420402,36.5719357,2018-08-07 08:30:00,16725,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
19071,28834,50.5525291,36.5692084,2018-08-07 17:37:00,82600,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16808,24783,55.034792,73.3057582,2018-07-17 13:39:00,23300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16808,24930,55.034792,73.3057582,2018-07-18 11:38:00,23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
14627,21724,55.6897487,37.6020476,2018-06-08 22:14:00,460400,1,6,5,0,6,4,1,0,0,7,4,0,1,0,4,0,4,0,0,1,0,1,0,1,3
14627,22183,55.6603164672852,37.5875511169434,2018-06-26 20:44:00,78417,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,1,0
14627,22028,55.4275703430176,37.5429992675781,2018-06-28 21:39:00,88160,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22029,55.6548194885254,37.5833358764648,2018-06-28 22:51:00,84100,5,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
14627,22150,55.6548194885254,37.5833358764648,2018-06-29 11:34:00,16687,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
14627,22188,55.6550254821777,37.5907707214355,2018-06-29 20:43:00,83400,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22187,55.6550254821777,37.5907707214355,2018-06-29 20:45:00,101600,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14627,22184,55.6603164672852,37.5875511169434,2018-06-29 21:05:00,43700,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0
14627,22185,55.6603164672852,37.5875511169434,2018-06-29 21:05:00,34000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
14627,22913,55.60579,37.6066824,2018-06-30 15:09:00,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22356,55.6559448242188,37.59765625,2018-07-01 19:11:00,120330,1,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,3,1
14627,22933,55.6833363,37.6353702,2018-07-02 09:45:00,49994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22932,55.664722442627,37.5783157348633,2018-07-02 20:07:00,5440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22914,55.664724,37.578314,2018-07-02 20:18:00,47600,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0
14627,22915,55.6603164672852,37.5875511169434,2018-07-02 20:36:00,49300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
14627,22931,55.6548194885254,37.5833358764648,2018-07-02 20:51:00,39076,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
14627,23771,55.6498515,37.5953811,2018-07-03 09:17:00,99964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22631,55.664724,37.578314,2018-07-03 22:50:00,122200,0,1,1,0,2,1,0,3,0,0,0,0,2,1,1,0,3,0,0,0,1,1,0,2,0
14627,22630,55.7607383728027,37.6637420654297,2018-07-04 11:04:00,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22934,55.6890449523926,37.6039237976074,2018-07-04 18:33:00,49991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22707,55.6629447937012,37.582275390625,2018-07-04 20:07:00,73555,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0
14627,22708,55.6603164672852,37.5875511169434,2018-07-04 20:20:00,46800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
14627,22709,55.6603164672852,37.5875511169434,2018-07-04 20:21:00,9000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,22855,55.6548194885254,37.5833358764648,2018-07-05 20:55:00,91601,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,1,0,2,0
14627,22858,55.6603164672852,37.5875511169434,2018-07-05 21:06:00,42800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
14627,22857,55.6603164672852,37.5875511169434,2018-07-05 21:07:00,9000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23078,55.6498515,37.5953811,2018-07-06 16:59:00,149969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23570,55.6536865234375,37.6166343688965,2018-07-06 19:27:00,32900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23077,55.6603164672852,37.5875511169434,2018-07-06 19:50:00,84637,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,3,0,0,0,1,1,0,0,1
14627,23438,55.6514778137207,37.5988655090332,2018-07-07 14:29:00,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14627,23253,55.6820549,37.5665758,2018-07-07 16:44:00,83500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23252,55.6603164672852,37.5875511169434,2018-07-07 17:21:00,39500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14627,23251,55.654821,37.5833369,2018-07-07 17:52:00,44960,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14627,23256,55.653544,37.6208331,2018-07-07 19:22:00,269900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23255,55.6535453796387,37.6208343505859,2018-07-07 19:25:00,8590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23254,55.6550254821777,37.5907707214355,2018-07-07 20:07:00,143100,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14627,23250,55.654821,37.5833369,2018-07-07 20:33:00,77343,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
14627,23403,55.7069168,37.5920881,2018-07-08 19:28:00,440000,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
14627,23401,55.6603164672852,37.5875511169434,2018-07-08 20:26:00,48724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1
14627,23423,55.654821,37.5833369,2018-07-08 20:35:00,23160,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23402,55.621375,37.6055821,2018-07-08 20:59:00,99859,0,1,3,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,0,0,1,1,0,2,1
14627,23880,55.761412,37.66387,2018-07-09 10:18:00,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23770,55.6603164672852,37.5875511169434,2018-07-09 19:34:00,101791,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,2,0,2,0
14627,23882,55.6527099609375,37.5940284729004,2018-07-10 17:25:00,43800,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14627,23769,55.668314,37.5808631,2018-07-10 19:41:00,179700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
14627,23881,55.664724,37.578314,2018-07-10 20:20:00,125800,0,0,3,0,0,9,0,0,0,0,0,0,1,0,1,0,8,0,0,0,0,1,0,3,0
14627,23772,55.6603164672852,37.5875511169434,2018-07-10 20:45:00,111180,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0
14627,23705,55.761412,37.66387,2018-07-11 10:46:00,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23768,55.7571418,37.6652456,2018-07-11 15:38:00,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,24515,55.670768,37.5559823,2018-07-11 19:56:00,214700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23879,55.664724,37.578314,2018-07-11 20:42:00,158600,0,0,2,0,0,0,0,3,0,0,3,0,0,0,1,0,2,0,1,0,0,1,0,2,0
14627,23789,55.6603164672852,37.5875511169434,2018-07-11 20:54:00,64133,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
14627,24516,55.6471775,37.5958726,2018-07-12 21:10:00,129900,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4
14627,23958,55.647468,37.5954819,2018-07-12 21:13:00,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,23959,55.621375,37.6055821,2018-07-12 21:52:00,145700,2,0,0,0,0,5,1,0,0,1,0,0,1,1,1,0,5,0,0,0,1,1,0,2,2
14627,24514,55.654821,37.5833369,2018-07-13 19:19:00,72960,0,0,0,0,8,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
16806,24777,61.1146588,72.5971759,2018-06-17 12:48:00,158550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16806,24779,54.9764811,72.1481633,2018-06-18 16:21:00,95960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16806,24780,55.0931709,59.5865941,2018-06-19 06:53:00,112705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15958,23344,55.9108317,37.5826481,2018-07-08 19:06:00,266450,0,2,1,1,8,0,0,0,0,0,0,0,3,0,0,0,1,1,2,1,0,2,0,0,0
642,1156,55.3438121,86.0781244,2017-09-21 16:51:00,79000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,1158,55.350371,86.133512,2017-09-23 16:02:00,34900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642,1159,55.338178,86.063603,2017-09-24 12:02:00,6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
642,1376,55.358379,86.064838,2017-09-30 12:38:00,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
642,1377,55.358379,86.064838,2017-09-30 15:48:00,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642,1375,55.3363743,86.0756836,2017-09-30 16:48:00,28100,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
642,1462,55.3524861,86.0750702,2017-10-02 20:10:00,21400,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
642,1747,55.3363743,86.0756836,2017-10-05 19:59:00,4800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
644,1162,55.820574,37.661768,2017-09-24 15:21:00,85100,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,5
644,1326,55.820552,37.660334,2017-09-29 17:31:00,25400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0
1068,2309,44.2332864,42.0539249,2017-09-26 18:40:00,235800,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1068,2310,44.2315376,42.0689509,2017-09-29 17:43:00,25400,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
